ROI,Expected Value,Cost,Input Skins,Output Breakdown
92.74%,£19.38,£20.90,"[['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)], ['XM1014 | Black Tie (Factory New)', 'The Chroma 3 Collection', 'Restricted', 0.035, np.float64(2.09)]]",AUG | Fleet Flock (Factory New) @ 0.0350 (33.33%) → £17.68; P250 | Asiimov (Minimal Wear) @ 0.1315 (33.33%) → £23.27; UMP-45 | Primal Saber (Factory New) @ 0.0270 (33.33%) → £17.20
92.69%,£16.68,£18.00,"[['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)]]",AWP | Chromatic Aberration (Field-Tested) @ 0.2905 (50.00%) → £5.17; USP-S | Printstream (Field-Tested) @ 0.3527 (50.00%) → £28.20
92.69%,£16.68,£18.00,"[['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)]]",AWP | Chromatic Aberration (Field-Tested) @ 0.2905 (50.00%) → £5.17; USP-S | Printstream (Field-Tested) @ 0.3527 (50.00%) → £28.20
92.69%,£16.68,£18.00,"[['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)]]",AWP | Chromatic Aberration (Field-Tested) @ 0.2905 (50.00%) → £5.17; USP-S | Printstream (Field-Tested) @ 0.3527 (50.00%) → £28.20
92.69%,£16.68,£18.00,"[['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)]]",AWP | Chromatic Aberration (Field-Tested) @ 0.2905 (50.00%) → £5.17; USP-S | Printstream (Field-Tested) @ 0.3527 (50.00%) → £28.20
92.69%,£16.68,£18.00,"[['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)], ['Sawed-Off | Kiss♥Love (Well-Worn)', 'The Recoil Collection', 'Classified', 0.415, np.float64(1.8)]]",AWP | Chromatic Aberration (Field-Tested) @ 0.2905 (50.00%) → £5.17; USP-S | Printstream (Field-Tested) @ 0.3527 (50.00%) → £28.20
92.44%,£5.55,£6.00,"[['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)]]",AUG | Death by Puppy (Minimal Wear) @ 0.1060 (33.33%) → £6.54; MP9 | Hydra (Field-Tested) @ 0.2650 (33.33%) → £5.15; P90 | Nostalgia (Field-Tested) @ 0.1511 (33.33%) → £4.95
92.44%,£5.55,£6.00,"[['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)]]",AUG | Death by Puppy (Minimal Wear) @ 0.1060 (33.33%) → £6.54; MP9 | Hydra (Field-Tested) @ 0.2650 (33.33%) → £5.15; P90 | Nostalgia (Field-Tested) @ 0.1511 (33.33%) → £4.95
92.44%,£5.55,£6.00,"[['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)]]",AUG | Death by Puppy (Minimal Wear) @ 0.1060 (33.33%) → £6.54; MP9 | Hydra (Field-Tested) @ 0.2650 (33.33%) → £5.15; P90 | Nostalgia (Field-Tested) @ 0.1511 (33.33%) → £4.95
92.44%,£5.55,£6.00,"[['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)]]",AUG | Death by Puppy (Minimal Wear) @ 0.1060 (33.33%) → £6.54; MP9 | Hydra (Field-Tested) @ 0.2650 (33.33%) → £5.15; P90 | Nostalgia (Field-Tested) @ 0.1511 (33.33%) → £4.95
92.44%,£5.55,£6.00,"[['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)], ['UMP-45 | Plastique (Field-Tested)', 'The CS20 Collection', 'Restricted', 0.265, np.float64(0.6)]]",AUG | Death by Puppy (Minimal Wear) @ 0.1060 (33.33%) → £6.54; MP9 | Hydra (Field-Tested) @ 0.2650 (33.33%) → £5.15; P90 | Nostalgia (Field-Tested) @ 0.1511 (33.33%) → £4.95
92.32%,£12.19,£13.20,"[['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)]]",AWP | Duality (Factory New) @ 0.0280 (33.33%) → £10.74; P2000 | Wicked Sick (Factory New) @ 0.0350 (33.33%) → £14.61; UMP-45 | Wild Child (Factory New) @ 0.0350 (33.33%) → £11.21
92.32%,£12.19,£13.20,"[['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)]]",AWP | Duality (Factory New) @ 0.0280 (33.33%) → £10.74; P2000 | Wicked Sick (Factory New) @ 0.0350 (33.33%) → £14.61; UMP-45 | Wild Child (Factory New) @ 0.0350 (33.33%) → £11.21
92.32%,£12.19,£13.20,"[['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)]]",AWP | Duality (Factory New) @ 0.0280 (33.33%) → £10.74; P2000 | Wicked Sick (Factory New) @ 0.0350 (33.33%) → £14.61; UMP-45 | Wild Child (Factory New) @ 0.0350 (33.33%) → £11.21
92.32%,£12.19,£13.20,"[['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)]]",AWP | Duality (Factory New) @ 0.0280 (33.33%) → £10.74; P2000 | Wicked Sick (Factory New) @ 0.0350 (33.33%) → £14.61; UMP-45 | Wild Child (Factory New) @ 0.0350 (33.33%) → £11.21
92.32%,£12.19,£13.20,"[['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)], ['P90 | Neoqueen (Factory New)', 'The Revolution Collection', 'Restricted', 0.035, np.float64(1.32)]]",AWP | Duality (Factory New) @ 0.0280 (33.33%) → £10.74; P2000 | Wicked Sick (Factory New) @ 0.0350 (33.33%) → £14.61; UMP-45 | Wild Child (Factory New) @ 0.0350 (33.33%) → £11.21
92.20%,£4.61,£5.00,"[['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)]]",AUG | Death by Puppy (Field-Tested) @ 0.2900 (33.33%) → £5.10; MP9 | Hydra (Battle-Scarred) @ 0.7250 (33.33%) → £4.80; P90 | Nostalgia (Well-Worn) @ 0.4132 (33.33%) → £3.93
92.20%,£4.61,£5.00,"[['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)], ['M249 | Aztec (Battle-Scarred)', 'The CS20 Collection', 'Restricted', 0.725, np.float64(0.5)]]",AUG | Death by Puppy (Field-Tested) @ 0.2900 (33.33%) → £5.10; MP9 | Hydra (Battle-Scarred) @ 0.7250 (33.33%) → £4.80; P90 | Nostalgia (Well-Worn) @ 0.4132 (33.33%) → £3.93
